[496.8451, 490.5280, 484.3308, 478.3630, 472.7099, 467.4304, 462.5599, 458.1132, 454.0900, 450.4790, 447.2617, 444.4153, 441.9151, 439.7359, 437.8530, 436.2432, 434.8847, 433.7578, 432.8447, 432.1295, 431.5985, 431.2396, 431.0428, 430.9998, 431.1039, 431.3501, 431.7351, 432.2571, 432.9161, 433.7134, 434.6521, 435.7372, 436.9750, 438.3740, 439.9442, 441.6975, 443.6476, 445.8100, 448.2014, 450.8396, 453.7426, 456.9276, 460.4095, 464.1985, 468.2971, 472.6965, 477.3721, 482.2788, 487.3467, 492.4800, 497.5580, ],
[496.3363, 489.0266, 481.8998, 475.0926, 468.7048, 462.7986, 457.4040, 452.5261, 448.1524, 444.2591, 440.8158, 437.7894, 435.1462, 432.8535, 430.8804, 429.1987, 427.7826, 426.6093, 425.6583, 424.9119, 424.3548, 423.9740, 423.7583, 423.6991, 423.7892, 424.0236, 424.3989, 424.9136, 425.5679, 426.3639, 427.3056, 428.3987, 429.6511, 431.0730, 432.6765, 434.4764, 436.4898, 438.7361, 441.2375, 444.0179, 447.1031, 450.5194, 454.2921, 458.4431, 462.9876, 467.9287, 473.2515, 478.9156, 484.8478, 490.9372, 497.0353, ],
[495.7375, 487.2661, 479.0691, 471.3192, 464.1307, 457.5639, 451.6365, 446.3361, 441.6320, 437.4827, 433.8430, 430.6665, 427.9093, 425.5300, 423.4913, 421.7596, 420.3052, 419.1019, 418.1270, 417.3611, 416.7872, 416.3915, 416.1622, 416.0899, 416.1675, 416.3896, 416.7530, 417.2563, 417.9002, 418.6872, 419.6221, 420.7115, 421.9648, 423.3935, 425.0120, 426.8376, 428.8908, 431.1954, 433.7789, 436.6721, 439.9095, 443.5278, 447.5655, 452.0599, 457.0432, 462.5371, 468.5437, 475.0347, 481.9385, 489.1288, 496.4204, ],
[495.0167, 485.1589, 475.7151, 466.9044, 458.8512, 451.6025, 445.1506, 439.4550, 434.4578, 430.0945, 426.3004, 423.0145, 420.1805, 417.7484, 415.6739, 413.9182, 412.4477, 411.2334, 410.2505, 409.4778, 408.8976, 408.4949, 408.2575, 408.1757, 408.2421, 408.4514, 408.8005, 409.2880, 409.9151, 410.6848, 411.6022, 412.6752, 413.9139, 415.3313, 416.9437, 418.7707, 420.8361, 423.1678, 425.7986, 428.7666, 432.1154, 435.8938, 440.1555, 444.9569, 450.3539, 456.3946, 463.1097, 470.4954, 478.4931, 486.9656, 495.6807, ],
[494.1221, 482.5689, 471.6559, 461.6558, 452.6874, 444.7604, 437.8211, 431.7843, 426.5547, 422.0382, 418.1473, 414.8040, 411.9398, 409.4955, 407.4201, 405.6702, 404.2088, 403.0046, 402.0310, 401.2658, 400.6902, 400.2889, 400.0494, 399.9618, 400.0186, 400.2145, 400.5465, 401.0137, 401.6172, 402.3604, 403.2490, 404.2915, 405.4987, 406.8848, 408.4676, 410.2688, 412.3146, 414.6368, 417.2731, 420.2685, 423.6760, 427.5570, 431.9825, 437.0316, 442.7900, 449.3435, 456.7666, 465.1020, 474.3273, 484.3104, 494.7641, ],
[492.9638, 479.2739, 466.6152, 455.3033, 445.4058, 436.8510, 429.5053, 423.2189, 417.8474, 413.2612, 409.3479, 406.0120, 403.1730, 400.7634, 398.7269, 397.0160, 395.5914, 394.4200, 393.4743, 392.7313, 392.1720, 391.7809, 391.5454, 391.4557, 391.5043, 391.6862, 391.9984, 392.4402, 393.0129, 393.7201, 394.5680, 395.5650, 396.7229, 398.0563, 399.5841, 401.3292, 403.3200, 405.5910, 408.1842, 411.1504, 414.5512, 418.4603, 422.9664, 428.1740, 434.2042, 441.1920, 449.2769, 458.5805, 469.1618, 480.9388, 493.5799, ],
[491.3655, 474.8868, 460.1627, 447.4677, 436.7094, 427.6561, 420.0503, 413.6549, 408.2674, 403.7201, 399.8762, 396.6243, 393.8742, 391.5522, 389.5978, 387.9618, 386.6032, 385.4884, 384.5898, 383.8842, 383.3530, 382.9809, 382.7555, 382.6673, 382.7091, 382.8761, 383.1655, 383.5767, 384.1112, 384.7727, 385.5673, 386.5037, 387.5935, 388.8519, 390.2977, 391.9547, 393.8521, 396.0263, 398.5217, 401.3935, 404.7098, 408.5549, 413.0332, 418.2743, 424.4376, 431.7165, 440.3377, 450.5469, 462.5623, 476.4610, 491.9509, ],
[488.9232, 468.6880, 451.6202, 437.6305, 426.2394, 416.9414, 409.3087, 403.0032, 397.7635, 393.3882, 389.7210, 386.6399, 384.0487, 381.8706, 380.0443, 378.5200, 377.2573, 376.2232, 375.3907, 374.7377, 374.2461, 373.9014, 373.6919, 373.6086, 373.6447, 373.7958, 374.0593, 374.4346, 374.9234, 375.5293, 376.2582, 377.1185, 378.1215, 379.2820, 380.6185, 382.1542, 383.9184, 385.9472, 388.2861, 390.9917, 394.1355, 397.8081, 402.1254, 407.2368, 413.3359, 420.6756, 429.5836, 440.4763, 453.8451, 470.1536, 489.4718, ],
[484.5127, 459.2681, 439.9421, 425.1338, 413.6115, 404.4928, 397.1674, 391.2094, 386.3154, 382.2645, 378.8924, 376.0745, 373.7149, 371.7386, 370.0862, 368.7103, 367.5727, 366.6425, 365.8945, 365.3083, 364.8672, 364.5578, 364.3695, 364.2940, 364.3252, 364.4591, 364.6933, 365.0276, 365.4633, 366.0039, 366.6548, 367.4239, 368.3218, 369.3620, 370.5620, 371.9437, 373.5345, 375.3690, 377.4908, 379.9549, 382.8317, 386.2123, 390.2155, 394.9996, 400.7783, 407.8469, 416.6219, 427.7026, 441.9576, 460.6023, 485.0161, ],
[474.3263, 443.8801, 423.6926, 409.2940, 398.5187, 390.1861, 383.5903, 378.2793, 373.9481, 370.3821, 367.4258, 364.9634, 362.9067, 361.1876, 359.7528, 358.5597, 357.5745, 356.7696, 356.1228, 355.6162, 355.2352, 354.9680, 354.8053, 354.7399, 354.7666, 354.8818, 355.0835, 355.3714, 355.7468, 356.2128, 356.7742, 357.4378, 358.2131, 359.1119, 360.1498, 361.3461, 362.7252, 364.3181, 366.1639, 368.3123, 370.8275, 373.7932, 377.3206, 381.5597, 386.7189, 393.0961, 401.1351, 411.5314, 425.4536, 445.0510, 474.7721, ],
